,Unnamed: 0,LIBELLE_ARRET,pourc_validations,TRNC_HORR_60,NB_VALD,NB_VALD_HOUR
0,0,DENFERT-ROCHEREAU,3.59,11H-12H,17593.385869565216,63160.25527173912
1,1,DENFERT-ROCHEREAU,5.03,12H-13H,17593.385869565216,88494.73092391304
2,2,DENFERT-ROCHEREAU,5.6,13H-14H,17593.385869565216,98522.9608695652
3,3,DENFERT-ROCHEREAU,5.52,15H-16H,17593.385869565216,97115.49
4,4,DENFERT-ROCHEREAU,9.12,17H-18H,17593.385869565216,160451.67913043476
5,5,DENFERT-ROCHEREAU,4.74,20H-21H,17593.385869565216,83392.64902173913
6,6,DENFERT-ROCHEREAU,3.15,21H-22H,17593.385869565216,55419.16548913043
7,7,CHATELET-LES HALLES,0.0,3H-4H,54721.494565217385,0.0
8,8,CHATOU-CROISSY,0.03,1H-2H,5186.755434782609,155.60266304347823
9,9,CHATOU-CROISSY,0.82,5H-6H,5186.755434782609,4253.139456521739
10,10,CHATOU-CROISSY,9.8,9H-10H,5186.755434782609,50830.20326086957
11,11,CHATELET-LES HALLES,4.9,14H-15H,54721.494565217385,268135.32336956525
12,12,CHATELET-LES HALLES,11.67,17H-18H,54721.494565217385,638599.8415760868
13,13,CHATELET-LES HALLES,4.55,22H-23H,54721.494565217385,248982.80027173914
14,14,CHATELET-LES HALLES,0.0,2H-3H,54721.494565217385,0.0
15,15,CHATELET-LES HALLES,1.75,7H-8H,54721.494565217385,95762.61548913043
16,16,CHATELET-LES HALLES,2.79,9H-10H,54721.494565217385,152672.96983695653
17,17,CHATOU-CROISSY,3.55,12H-13H,5186.755434782609,18412.981793478266
18,18,CHATOU-CROISSY,4.86,16H-17H,5186.755434782609,25207.63141304348
19,19,CHATOU-CROISSY,1.82,20H-21H,5186.755434782609,9439.894891304348
20,20,CHATOU-CROISSY,0.91,21H-22H,5186.755434782609,4719.947445652174
21,21,CHATOU-CROISSY,0.43,23H-0H,5186.755434782609,2230.3048369565217
22,22,CHATOU-CROISSY,0.0,2H-3H,5186.755434782609,0.0
23,23,CHATOU-CROISSY,2.67,6H-7H,5186.755434782609,13848.637010869565
24,24,BOURG-LA-REINE,3.9,10H-11H,10464.875,40813.0125
25,25,BOURG-LA-REINE,3.39,14H-15H,10464.875,35475.926250000004
26,26,BOURG-LA-REINE,4.1,15H-16H,10464.875,42905.9875
27,27,BOURG-LA-REINE,2.46,20H-21H,10464.875,25743.5925
28,28,BOURG-LA-REINE,3.66,6H-7H,10464.875,38301.44250000001
29,29,BURES-SUR-YVETTE,8.57,12H-13H,1350.4565217391305,11573.412391304351
30,30,BURES-SUR-YVETTE,3.47,14H-15H,1350.4565217391305,4686.084130434782
31,31,BURES-SUR-YVETTE,9.85,15H-16H,1350.4565217391305,13301.996739130434
32,32,BURES-SUR-YVETTE,8.5,18H-19H,1350.4565217391305,11478.88043478261
33,33,BURES-SUR-YVETTE,0.28,23H-0H,1350.4565217391305,378.12782608695665
34,34,BURES-SUR-YVETTE,0.86,5H-6H,1350.4565217391305,1161.392608695652
35,35,BURES-SUR-YVETTE,3.36,9H-10H,1350.4565217391305,4537.533913043479
36,36,CITE UNIVERSITAIRE,3.81,10H-11H,16885.853260869564,64335.100923913036
37,37,CITE UNIVERSITAIRE,0.01,1H-2H,16885.853260869564,168.8585326086956
38,38,CITE UNIVERSITAIRE,0.05,3H-4H,16885.853260869564,844.2926630434782
39,39,CITE UNIVERSITAIRE,0.06,4H-5H,16885.853260869564,1013.1511956521738
40,40,ANTONY,0.16,0H-1H,11292.179347826086,1806.7486956521734
41,41,ANTONY,3.65,13H-14H,11292.179347826086,41216.454619565215
42,42,ANTONY,3.23,14H-15H,11292.179347826086,36473.739293478255
43,43,ANTONY,4.03,15H-16H,11292.179347826086,45507.48277173913
44,44,ANTONY,2.51,20H-21H,11292.179347826086,28343.370163043477
45,45,ANTONY,0.62,23H-0H,11292.179347826086,7001.1511956521745
46,46,ANTONY,0.0,2H-3H,11292.179347826086,0.0
47,47,ANTONY,0.0,3H-4H,11292.179347826086,0.0
48,48,ANTONY,0.08,4H-5H,11292.179347826086,903.3743478260867
49,49,ANTONY,18.8,8H-9H,11292.179347826086,212292.9717391304
50,50,ANTONY,7.42,9H-10H,11292.179347826086,83787.97076086956
51,51,COURCELLE-SUR-YVETTE,7.41,18H-19H,567.2142857142858,4203.057857142857
52,52,COURCELLE-SUR-YVETTE,0.48,22H-23H,567.2142857142858,272.2628571428571
53,53,COURCELLE-SUR-YVETTE,0.25,4H-5H,567.2142857142858,141.80357142857142
54,54,BOURG-LA-REINE,4.33,12H-13H,10464.875,45312.90875
55,55,BOURG-LA-REINE,6.22,18H-19H,10464.875,65091.5225
56,56,BOURG-LA-REINE,0.0,2H-3H,10464.875,0.0
57,57,BOURG-LA-REINE,0.11,4H-5H,10464.875,1151.13625
58,58,BOURG-LA-REINE,1.07,5H-6H,10464.875,11197.41625
59,59,BOURG-LA-REINE,13.08,7H-8H,10464.875,136880.565
60,60,BOURG-LA-REINE,9.19,9H-10H,10464.875,96172.20125
61,61,ARCUEIL-CACHAN,3.68,11H-12H,8561.91847826087,31507.860000000004
62,62,ARCUEIL-CACHAN,4.57,12H-13H,8561.91847826087,39127.967445652175
63,63,ARCUEIL-CACHAN,0.92,22H-23H,8561.91847826087,7876.965000000001
64,64,BURES-SUR-YVETTE,3.67,10H-11H,1350.4565217391305,4956.175434782609
65,65,BURES-SUR-YVETTE,0.0,1H-2H,1350.4565217391305,0.0
66,66,BURES-SUR-YVETTE,0.65,22H-23H,1350.4565217391305,877.7967391304347
67,67,BURES-SUR-YVETTE,3.33,6H-7H,1350.4565217391305,4497.020217391305
68,68,BURES-SUR-YVETTE,8.63,7H-8H,1350.4565217391305,11654.439782608697
69,69,GARE DU NORD,10.04,15H-16H,76449.32608695653,767551.2339130434
70,70,GARE DU NORD,2.78,20H-21H,76449.32608695653,212529.12652173915
71,71,GARE DU NORD,1.7,21H-22H,76449.32608695653,129963.8543478261
72,72,GARE DU NORD,0.9,22H-23H,76449.32608695653,68804.39347826088
73,73,GARE DU NORD,5.65,5H-6H,76449.32608695653,431938.69239130436
74,74,GARE DU NORD,3.22,9H-10H,76449.32608695653,246166.83000000005
75,75,CHATELET-LES HALLES,1.65,0H-1H,54721.494565217385,90290.46603260867
76,76,CHATELET-LES HALLES,13.65,18H-19H,54721.494565217385,746948.4008152173
77,77,CHATELET-LES HALLES,7.72,20H-21H,54721.494565217385,422449.9380434783
78,78,CHATELET-LES HALLES,0.02,4H-5H,54721.494565217385,1094.4298913043476
79,79,CHATELET-LES HALLES,3.62,8H-9H,54721.494565217385,198091.81032608694
80,80,CHATOU-CROISSY,0.14,0H-1H,5186.755434782609,726.1457608695654
81,81,CHATOU-CROISSY,3.59,10H-11H,5186.755434782609,18620.45201086956
82,82,CHATOU-CROISSY,3.11,11H-12H,5186.755434782609,16130.80940217391
83,83,CHATOU-CROISSY,4.56,18H-19H,5186.755434782609,23651.60478260869
84,84,CHATOU-CROISSY,0.09,4H-5H,5186.755434782609,466.8079891304348
85,85,BOURG-LA-REINE,7.5,17H-18H,10464.875,78486.5625
86,86,BOURG-LA-REINE,4.32,19H-20H,10464.875,45208.26
87,87,BOURG-LA-REINE,0.1,1H-2H,10464.875,1046.4875
88,88,BURES-SUR-YVETTE,3.89,13H-14H,1350.4565217391305,5253.275869565217
89,89,BURES-SUR-YVETTE,0.2,4H-5H,1350.4565217391305,270.09130434782605
90,90,CITE UNIVERSITAIRE,5.27,15H-16H,16885.853260869564,88988.4466847826
91,91,CITE UNIVERSITAIRE,7.7,16H-17H,16885.853260869564,130021.07010869564
92,92,CITE UNIVERSITAIRE,2.16,22H-23H,16885.853260869564,36473.44304347826
93,93,CITE UNIVERSITAIRE,6.01,7H-8H,16885.853260869564,101483.97809782607
94,94,ANTONY,3.25,11H-12H,11292.179347826086,36699.582880434784
95,95,ANTONY,0.04,1H-2H,11292.179347826086,451.68717391304347
96,96,COURCELLE-SUR-YVETTE,0.93,20H-21H,567.2142857142858,527.5092857142856
97,97,COURCELLE-SUR-YVETTE,10.03,8H-9H,567.2142857142858,5689.159285714285
98,98,ARCUEIL-CACHAN,0.03,1H-2H,8561.91847826087,256.85755434782607
99,99,ARCUEIL-CACHAN,2.41,20H-21H,8561.91847826087,20634.223532608703
100,100,ARCUEIL-CACHAN,0.0,2H-3H,8561.91847826087,0.0
101,101,ARCUEIL-CACHAN,1.48,5H-6H,8561.91847826087,12671.639347826089
102,102,ARCUEIL-CACHAN,3.66,6H-7H,8561.91847826087,31336.621630434784
103,103,ARCUEIL-CACHAN,7.57,9H-10H,8561.91847826087,64813.72288043478
104,104,GARE DU NORD,3.39,11H-12H,76449.32608695653,259163.21543478264
105,105,GARE DU NORD,3.9,12H-13H,76449.32608695653,298152.3717391305
106,106,GARE DU NORD,4.16,13H-14H,76449.32608695653,318029.19652173924
107,107,GARE DU NORD,4.08,14H-15H,76449.32608695653,311913.25043478265
108,108,GARE DU NORD,6.24,19H-20H,76449.32608695653,477043.7947826088
109,109,GARE DU NORD,2.51,21H-22H,76449.32608695653,191887.80847826085
110,110,GARE DU NORD,1.29,23H-0H,76449.32608695653,98619.63065217393
111,111,GARE DU NORD,0.01,2H-3H,76449.32608695653,764.4932608695652
112,112,GARE DU NORD,0.62,5H-6H,76449.32608695653,47398.58217391305
113,113,MASSY-PALAISEAU,5.94,14H-15H,22462.82608695652,133429.1869565217
114,114,MASSY-PALAISEAU,10.99,15H-16H,22462.82608695652,246866.45869565214
115,115,MASSY-PALAISEAU,11.32,16H-17H,22462.82608695652,254279.19130434786
116,116,MASSY-PALAISEAU,3.62,19H-20H,22462.82608695652,81315.43043478261
117,117,MASSY-PALAISEAU,0.61,21H-22H,22462.82608695652,13702.32391304348
118,118,MASSY-VERRIERES,2.28,14H-15H,1234.0489130434785,2813.63152173913
119,119,MASSY-VERRIERES,0.9,20H-21H,1234.0489130434785,1110.6440217391305
120,120,SAINT-MICHEL,2.62,11H-12H,18866.54891304348,49430.35815217392
121,121,SAINT-MICHEL,4.43,14H-15H,18866.54891304348,83578.81168478263
122,122,SAINT-MICHEL,5.31,20H-21H,18866.54891304348,100181.37472826088
123,123,SAINT-MICHEL,0.07,4H-5H,18866.54891304348,1320.6584239130434
124,124,SAINT-MICHEL,1.35,6H-7H,18866.54891304348,25469.8410326087
125,125,MASSY-PALAISEAU,2.83,11H-12H,22462.82608695652,63569.797826086964
126,126,MASSY-PALAISEAU,12.29,17H-18H,22462.82608695652,276068.1326086956
127,127,MASSY-PALAISEAU,8.56,18H-19H,22462.82608695652,192281.79130434786
128,128,MASSY-PALAISEAU,1.61,4H-5H,22462.82608695652,36165.15
129,129,MASSY-VERRIERES,2.73,11H-12H,1234.0489130434785,3368.953532608696
130,130,MASSY-VERRIERES,2.1,15H-16H,1234.0489130434785,2591.5027173913045
131,131,MASSY-VERRIERES,6.17,17H-18H,1234.0489130434785,7614.081793478261
132,132,MASSY-VERRIERES,0.06,22H-23H,1234.0489130434785,74.0429347826087
133,133,MASSY-VERRIERES,0.02,23H-0H,1234.0489130434785,24.68097826086957
134,134,MASSY-VERRIERES,1.0,5H-6H,1234.0489130434785,1234.0489130434785
135,135,MASSY-PALAISEAU,2.79,10H-11H,22462.82608695652,62671.284782608695
136,136,MASSY-PALAISEAU,1.74,20H-21H,22462.82608695652,39085.317391304336
137,137,MASSY-PALAISEAU,0.02,2H-3H,22462.82608695652,449.2565217391304
138,138,MASSY-PALAISEAU,0.25,3H-4H,22462.82608695652,5615.70652173913
139,139,MASSY-PALAISEAU,6.97,6H-7H,22462.82608695652,156565.89782608693
140,140,MASSY-VERRIERES,2.27,10H-11H,1234.0489130434785,2801.2910326086962
141,141,MASSY-VERRIERES,24.63,7H-8H,1234.0489130434785,30394.624728260867
142,142,SAINT-MICHEL,10.07,16H-17H,18866.54891304348,189986.14755434784
143,143,SAINT-MICHEL,15.64,17H-18H,18866.54891304348,295072.825
144,144,SAINT-MICHEL,14.22,18H-19H,18866.54891304348,268282.3255434783
145,145,SAINT-MICHEL,9.44,19H-20H,18866.54891304348,178100.22173913047
146,146,SAINT-MICHEL,2.23,10H-11H,18866.54891304348,42072.40407608696
147,147,SAINT-MICHEL,3.7,12H-13H,18866.54891304348,69806.23097826088
148,148,SAINT-MICHEL,3.59,21H-22H,18866.54891304348,67730.91059782608
149,149,SAINT-MICHEL,3.07,22H-23H,18866.54891304348,57920.30516304348
150,150,SAINT-MICHEL,0.0,2H-3H,18866.54891304348,0.0
151,151,SAINT-MICHEL,0.48,5H-6H,18866.54891304348,9055.94347826087
152,152,SAINT-MICHEL,3.51,9H-10H,18866.54891304348,66221.58668478261
153,153,LA CROIX-DE-BERNY-FRESNES,0.13,4H-5H,7856.554347826086,1021.3520652173912
154,154,LA CROIX-DE-BERNY-FRESNES,6.77,9H-10H,7856.554347826086,53188.872934782616
155,155,LA HACQUINIERE,3.36,10H-11H,572.6358695652174,1924.0565217391306
156,156,LA HACQUINIERE,3.23,12H-13H,572.6358695652174,1849.6138586956517
157,157,LA HACQUINIERE,3.26,13H-14H,572.6358695652174,1866.7929347826087
158,158,LA HACQUINIERE,2.14,15H-16H,572.6358695652174,1225.4407608695653
159,159,LA HACQUINIERE,2.27,19H-20H,572.6358695652174,1299.8834239130435
160,160,LA HACQUINIERE,6.62,6H-7H,572.6358695652174,3790.849456521739
161,161,LAPLACE,3.01,10H-11H,8434.119565217392,25386.699891304346
162,162,LAPLACE,3.07,14H-15H,8434.119565217392,25892.747065217394
163,163,LAPLACE,8.82,16H-17H,8434.119565217392,74388.93456521741
164,164,LAPLACE,2.93,20H-21H,8434.119565217392,24711.970326086957
165,165,LAPLACE,0.03,4H-5H,8434.119565217392,253.0235869565217
166,166,LA PLAINE-STADE DE FRANCE,0.12,0H-1H,14532.70652173913,1743.9247826086953
167,167,LA PLAINE-STADE DE FRANCE,6.36,14H-15H,14532.70652173913,92428.01347826088
168,168,LA PLAINE-STADE DE FRANCE,0.0,1H-2H,14532.70652173913,0.0
169,169,LA PLAINE-STADE DE FRANCE,1.17,21H-22H,14532.70652173913,17003.26663043478
170,170,LA PLAINE-STADE DE FRANCE,4.01,5H-6H,14532.70652173913,58276.153152173916
171,171,LA PLAINE-STADE DE FRANCE,5.13,7H-8H,14532.70652173913,74552.78445652174
172,172,LA PLAINE-STADE DE FRANCE,4.48,8H-9H,14532.70652173913,65106.52521739131
173,173,LE BOURGET,4.07,13H-14H,10666.902173913044,43414.29184782609
174,174,LE BOURGET,5.0,14H-15H,10666.902173913044,53334.510869565216
175,175,LE BOURGET,2.04,20H-21H,10666.902173913044,21760.48043478261
176,176,LE BOURGET,3.73,4H-5H,10666.902173913044,39787.54510869565
177,177,LE BOURGET,10.84,6H-7H,10666.902173913044,115629.2195652174
178,178,LE GUICHET,2.71,14H-15H,1695.7065217391305,4595.364673913044
179,179,LE GUICHET,19.53,17H-18H,1695.7065217391305,33117.14836956522
180,180,LES BACONNETS,0.16,0H-1H,4432.175824175824,709.1481318681318
181,181,LES BACONNETS,6.21,17H-18H,4432.175824175824,27523.81186813187
182,182,LES BACONNETS,2.68,5H-6H,4432.175824175824,11878.231208791209
183,183,LES BACONNETS,17.17,7H-8H,4432.175824175824,76100.45890109891
184,184,BAGNEUX,3.75,10H-11H,5624.396739130435,21091.48777173913
185,185,BAGNEUX,3.44,11H-12H,5624.396739130435,19347.924782608698
186,186,BAGNEUX,0.02,1H-2H,5624.396739130435,112.4879347826087
187,187,BAGNEUX,2.4,20H-21H,5624.396739130435,13498.552173913044
188,188,BAGNEUX,1.03,22H-23H,5624.396739130435,5793.128641304348
189,189,BAGNEUX,0.03,4H-5H,5624.396739130435,168.73190217391306
190,190,BAGNEUX,11.27,7H-8H,5624.396739130435,63386.95125
191,191,BAGNEUX,16.14,8H-9H,5624.396739130435,90777.76336956523
192,192,BAGNEUX,7.88,9H-10H,5624.396739130435,44320.246304347835
193,193,LOZERE,3.32,13H-14H,1151.9673913043478,3824.5317391304334
194,194,LOZERE,0.89,22H-23H,1151.9673913043478,1025.2509782608695
195,195,LOZERE,16.58,8H-9H,1151.9673913043478,19099.619347826083
196,196,LUXEMBOURG,4.8,12H-13H,12565.005434782608,60312.026086956525
197,197,LUXEMBOURG,0.01,1H-2H,12565.005434782608,125.65005434782609
198,198,LUXEMBOURG,3.49,21H-22H,12565.005434782608,43851.868967391296
199,199,LUXEMBOURG,2.47,22H-23H,12565.005434782608,31035.56342391304
200,200,MASSY-PALAISEAU,0.11,0H-1H,22462.82608695652,2470.910869565217
201,201,MASSY-PALAISEAU,3.04,10H-11H,22462.82608695652,68286.99130434782
202,202,MASSY-PALAISEAU,2.81,11H-12H,22462.82608695652,63120.54130434783
203,203,MASSY-PALAISEAU,3.16,13H-14H,22462.82608695652,70982.5304347826
204,204,MASSY-PALAISEAU,5.92,19H-20H,22462.82608695652,132979.9304347826
205,205,MASSY-PALAISEAU,0.22,4H-5H,22462.82608695652,4941.821739130434
206,206,MASSY-PALAISEAU,13.27,7H-8H,22462.82608695652,298081.702173913
207,207,MASSY-VERRIERES,2.69,15H-16H,1234.0489130434785,3319.5915760869566
208,208,MASSY-VERRIERES,4.55,17H-18H,1234.0489130434785,5614.922554347826
209,209,MASSY-VERRIERES,0.0,1H-2H,1234.0489130434785,0.0
210,210,MITRY-CLAYE,0.12,23H-0H,2424.3478260869565,290.9217391304348
211,211,MITRY-CLAYE,1.22,5H-6H,2424.3478260869565,2957.704347826087
212,212,MITRY-CLAYE,12.88,8H-9H,2424.3478260869565,31225.6
213,213,ORSAY-VILLE,5.38,19H-20H,3428.8695652173915,18447.318260869564
214,214,ORSAY-VILLE,1.08,21H-22H,3428.8695652173915,3703.1791304347826
215,215,ORSAY-VILLE,3.87,9H-10H,3428.8695652173915,13269.725217391306
216,216,PALAISEAU,4.44,10H-11H,1579.603260869565,7013.43847826087
217,217,PALAISEAU,3.47,14H-15H,1579.603260869565,5481.223315217392
218,218,PALAISEAU,5.46,17H-18H,1579.603260869565,8624.633804347826
219,219,PALAISEAU,1.58,20H-21H,1579.603260869565,2495.773152173913
220,220,PALAISEAU-VILLEBON,1.09,20H-21H,1441.521739130435,1571.258695652174
221,221,PALAISEAU-VILLEBON,0.19,4H-5H,1441.521739130435,273.8891304347826
222,222,PARC DES EXPOSITIONS,0.03,0H-1H,3891.5494505494507,116.74648351648352
223,223,PARC DES EXPOSITIONS,3.0,11H-12H,3891.5494505494507,11674.648351648351
224,224,PARC DES EXPOSITIONS,5.21,14H-15H,3891.5494505494507,20274.97263736264
225,225,PARC DES EXPOSITIONS,13.49,16H-17H,3891.5494505494507,52497.00208791209
226,226,PARC DES EXPOSITIONS,8.55,19H-20H,3891.5494505494507,33272.74780219781
227,227,PARC DES EXPOSITIONS,0.0,1H-2H,3891.5494505494507,0.0
228,228,PARC DES EXPOSITIONS,0.08,4H-5H,3891.5494505494507,311.32395604395606
229,229,PARC DES EXPOSITIONS,0.55,5H-6H,3891.5494505494507,2140.3521978021977
230,230,PARC-DE-SCEAUX,0.73,22H-23H,1289.2391304347825,941.1445652173912
231,231,PARC-DE-SCEAUX,0.92,5H-6H,1289.2391304347825,1186.1
232,232,PARC-DE-SCEAUX,2.83,6H-7H,1289.2391304347825,3648.5467391304346
233,233,PARC-DE-SCEAUX,17.62,8H-9H,1289.2391304347825,22716.39347826087
234,234,PORT ROYAL,3.41,10H-11H,7467.16847826087,25463.04451086957
235,235,PORT ROYAL,4.92,12H-13H,7467.16847826087,36738.46891304348
236,236,PORT ROYAL,0.0,3H-4H,7467.16847826087,0.0
237,237,PORT ROYAL,0.01,4H-5H,7467.16847826087,74.6716847826087
238,238,ROBINSON,3.3,11H-12H,4981.239130434783,16438.089130434782
239,239,ROBINSON,3.66,13H-14H,4981.239130434783,18231.335217391308
240,240,ROBINSON,4.56,15H-16H,4981.239130434783,22714.450434782608
241,241,ROBINSON,8.3,16H-17H,4981.239130434783,41344.2847826087
242,242,ROBINSON,3.92,19H-20H,4981.239130434783,19526.45739130435
243,243,ROBINSON,0.34,23H-0H,4981.239130434783,1693.6213043478265
244,244,ROBINSON,1.3,5H-6H,4981.239130434783,6475.610869565218
245,245,AEROPORT CHARLES DE GAULLE 1,0.05,0H-1H,4751.359550561798,237.5679775280899
246,246,AEROPORT CHARLES DE GAULLE 1,1.95,21H-22H,4751.359550561798,9265.151123595506
247,247,AEROPORT CHARLES DE GAULLE 1,2.12,5H-6H,4751.359550561798,10072.882247191012
248,248,AEROPORT CHARLES DE GAULLE 2-TGV,5.64,11H-12H,6158.989071038252,34736.69836065573
249,249,AEROPORT CHARLES DE GAULLE 2-TGV,1.18,4H-5H,6158.989071038252,7267.607103825137
250,250,AEROPORT CHARLES DE GAULLE 2-TGV,3.01,6H-7H,6158.989071038252,18538.557103825136
251,251,AEROPORT CHARLES DE GAULLE 2-TGV,3.57,7H-8H,6158.989071038252,21987.59098360656
252,252,BLANC-MESNIL,6.61,17H-18H,3551.989010989011,23478.64736263737
253,253,BLANC-MESNIL,1.8,21H-22H,3551.989010989011,6393.5802197802195
254,254,SCEAUX,0.24,0H-1H,1589.1902173913047,381.405652173913
